"childcare","children","care","gender","women","security","abuse","education","sustainability","school","service","criminal","safety","prison","girls","homelessness","housing","plastic","theft","immigration","climate","aid","pollution","patients","mental","university","hospital","digital","vulnerable","disabled","water","welfare","knife","refugee","old","electricity","Member_ID","Date","Member_name","Gender","party","constituency","RegionName","WageMedianConst","WageMedianRegion","Minority_indicator"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,"2019-02","Lord Kennedy of Southwark","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4658,"2019-02","Alex Sobel","M","Labour (Co-op)","Leeds North West","Yorkshire and The Humber",737,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4658,"2019-02","Alex Sobel","M","Labour (Co-op)","Leeds North West","Yorkshire and The Humber",737,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3391,"2019-02","The Earl of Clancarty","M","Crossbench","Excepted Hereditary",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3391,"2019-02","The Earl of Clancarty","M","Crossbench","Excepted Hereditary",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268,"2019-01","Steve Reed","M","Labour (Co-op)","Croydon North","London",702,796,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322,"2019-01","Lord Fox","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,"2019-01","Lord Porter of Spalding","M","Conservative","Life peer",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167,"2019-01","Baroness Benjamin","F","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167,"2019-01","Baroness Benjamin","F","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971,"2019-02","Charlie Elphicke","M","Independent","Dover","South East",691,724,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,"2019-02","Angela Rayner","F","Labour","Ashton-under-Lyne","North West",556,649,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,"2019-02","Angela Rayner","F","Labour","Ashton-under-Lyne","North West",556,649,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410,"2019-02","Julian Knight","M","Independent","Solihull","West Midlands",739,652,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,"2019-02","Lord Dodds of Duncairn","M","Democratic Unionist Party","Life peer",NA,NA,NA,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,"2019-03","Jon Trickett","M","Labour","Hemsworth","Yorkshire and The Humber",608,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,"2019-02","Sir Kevin Barron","M","Labour","Rother Valley","Yorkshire and The Humber",592,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,394,"2019-02","Mr Clive Betts","M","Labour","Sheffield South East","Yorkshire and The Humber",628,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4432,"2019-02","Patrick Grady","M","Scottish National Party","Glasgow North","Scotland",730,702,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,"2019-02","John Healey","M","Labour","Wentworth and Dearne","Yorkshire and The Humber",606,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,"2019-03","Baroness Doocey","F","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3609,"2019-02","Baroness Finlay of Llandaff","F","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,248,"2019-03","Lord Jones of Cheltenham","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,"2019-02","Baroness Boycott","F","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,"2019-02","Lord Moonie","M","Non-affiliated","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,"2019-02","Lord Beecham","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,"2019-02","Lord Beecham","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,"2019-02","Lord Beecham","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,"2019-03","Mike Kane","M","Labour","Wythenshawe and Sale East","North West",591,649,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656,"2019-03","Layla Moran","F","Liberal Democrat","Oxford West and Abingdon","South East",710,724,"1"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4673,"2019-03","Jo Platt","F","Labour (Co-op)","Leigh","North West",622,649,"0"
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120,"2019-03","Kate Green","F","Labour","Stretford and Urmston","North West",660,649,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4266,"2019-04","The Lord Bishop of Coventry","M","Bishops","Bishops",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4218,"2019-04","Baroness Berridge","F","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4216,"2019-04","Lord Empey","M","Ulster Unionist Party","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4547,"2019-04","Lord Polak","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4547,"2019-04","Lord Polak","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,"2019-04","Lord Alton of Liverpool","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3924,"2019-04","Yasmin Qureshi","F","Labour","Bolton South East","North West",582,649,"1"
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,"2019-03","Lord Blencathra","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,"2019-03","Lord Blencathra","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564,"2019-04","Lord Bird","M","Crossbench","Life peer",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251,"2019-03","Lord Singh of Wimbledon","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,"2019-04","Lord Judd","M","Labour","Life peer",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4218,"2019-04","Baroness Berridge","F","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,"2019-04","Lord Hunt of Kings Heath","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,"2019-03","Lord Porter of Spalding","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4176,"2019-03","Lord Shipley","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4176,"2019-03","Lord Shipley","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,"2019-03","Baroness Stroud","F","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,"2019-03","Lord Watson of Invergowrie","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,"2019-03","Lord Watson of Invergowrie","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1447,"2019-04","Andrew Rosindell","M","Conservative","Romford","London",748,796,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,648,"2019-04","Lord Maginnis of Drumglass","M","Independent Ulster Unionist","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,648,"2019-04","Lord Maginnis of Drumglass","M","Independent Ulster Unionist","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,"2019-04","Stephen Crabb","M","Conservative","Preseli Pembrokeshire","Wales",670,636,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218,"2019-04","Baroness Berridge","F","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,"2019-04","Dr David Drew","M","Labour (Co-op)","Stroud","South West",683,664,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4394,"2019-04","Imran Hussain","M","Labour","Bradford East","Yorkshire and The Humber",554,632,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4394,"2019-04","Imran Hussain","M","Labour","Bradford East","Yorkshire and The Humber",554,632,"1"
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,"2019-05","Mr Tanmanjeet Singh Dhesi","M","Labour","Slough","South East",728,724,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,"2019-04","Liz Saville Roberts","F","Plaid Cymru","Dwyfor Meirionnydd","Wales",519,636,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,"2019-04","Liz Saville Roberts","F","Plaid Cymru","Dwyfor Meirionnydd","Wales",519,636,"0"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,"2019-04","Gavin Robinson","M","Democratic Unionist Party","Belfast East","Northern Ireland",640,643,"0"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,"2019-05","Chris Ruane","M","Labour","Vale of Clwyd","Wales",557,636,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333,"2019-05","Lord Scriven","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,"2019-04","Grahame Morris","M","Labour","Easington","North East",625,614,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,"2019-05","Lord Ouseley","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,"2019-05","The Countess of Mar","F","Crossbench","Excepted Hereditary",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,373,"2019-04","Mr David Davis","M","Conservative","Haltemprice and Howden","Yorkshire and The Humber",695,632,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4671,"2019-04","Afzal Khan","M","Labour","Manchester, Gorton","North West",639,649,"1"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,"2019-04","Sir John Hayes","M","Conservative","South Holland and The Deepings","East Midlands",640,640,"0"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,"2019-04","Lord West of Spithead","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3733,"2019-04","Lord Stevens of Kirkwhelpington","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,"2019-04","Lord Hylton","M","Crossbench","Excepted Hereditary",NA,NA,NA,"0"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,"2019-05","Lord Ouseley","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,"2019-04","Lord Storey","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,"2019-05","Lord Ouseley","M","Crossbench","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,"2019-04","Lord Marlesford","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,"2019-04","Lord Beecham","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,805,"2019-04","Lord Dubs","M","Labour","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,"2019-05","Sir Peter Bottomley","M","Conservative","Worthing West","South East",628,724,"0"
0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,"2019-04","Lord Blencathra","M","Conservative","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,648,"2019-04","Lord Maginnis of Drumglass","M","Independent Ulster Unionist","Life peer",NA,NA,NA,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,"2019-04","Lord Storey","M","Liberal Democrat","Life peer",NA,NA,NA,"0"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4657,"2019-04","Anneliese Dodds","F","Labour (Co-op)","Oxford East","South East",714,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,"2019-04","Mrs Sharon Hodgson","F","Labour","Washington and Sunderland West","North East",597,614,"0"
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,"2019-05","Lord Lucas","M","Conservative","Excepted Hereditary",NA,NA,NA,"0"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4511,"2019-05","Dr Rupa Huq","F","Labour","Ealing Central and Acton","London",792,796,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1387,"2019-05","Lord Mann","M","Non-affiliated","Life peer",NA,NA,NA,"0"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,"2019-05","Chris Ruane","M","Labour","Vale of Clwyd","Wales",557,636,"0"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365,"2019-05","Neil Gray","M","Scottish National Party","Airdrie and Shotts","Scotland",705,702,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493,"2019-05","Richard Burgon","M","Labour","Leeds East","Yorkshire and The Humber",604,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,"2019-05","Sir Jacob Rees-Mogg","M","Conservative","North East Somerset","South West",680,664,"0"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3934,"2019-05","George Eustice","M","Conservative","Camborne and Redruth","South West",597,664,"0"
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,"2019-05","Mr Tanmanjeet Singh Dhesi","M","Labour","Slough","South East",728,724,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,"2019-05","Sir Mike Penning","M","Conservative","Hemel Hempstead","East of England",722,706,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1528,"2019-05","Sir Mike Penning","M","Conservative","Hemel Hempstead","East of England",722,706,"0"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,"2019-05","Gloria De Piero","F","Labour","Ashfield","East Midlands",588,640,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,"2019-05","Liz Saville Roberts","F","Plaid Cymru","Dwyfor Meirionnydd","Wales",519,636,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,"2019-05","Stephanie Peacock","F","Labour","Barnsley East","Yorkshire and The Humber",643,632,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,"2019-05","Dr Matthew Offord","M","Conservative","Hendon","London",767,796,"0"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,"2019-05","Martyn Day","M","Scottish National Party","Linlithgow and East Falkirk","Scotland",704,702,"0"
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4649,"2019-05","Thelma Walker","F","Labour","Colne Valley","Yorkshire and The Humber",641,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,"2019-05","Dame Diana Johnson","F","Labour","Kingston upon Hull North","Yorkshire and The Humber",567,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268,"2019-05","Steve Reed","M","Labour (Co-op)","Croydon North","London",702,796,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573,"2019-05","Dr Rosena Allin-Khan","F","Labour","Tooting","London",894,796,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,"2019-05","Dr Matthew Offord","M","Conservative","Hendon","London",767,796,"0"
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,"2019-05","Neil O'Brien","M","Conservative","Harborough","East Midlands",695,640,"0"
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,"2019-05","Neil O'Brien","M","Conservative","Harborough","East Midlands",695,640,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444,"2019-05","Karin Smyth","F","Labour","Bristol South","South West",704,664,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,"2019-05","Royston Smith","M","Conservative","Southampton, Itchen","South East",645,724,"0"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,"2019-05","Stephanie Peacock","F","Labour","Barnsley East","Yorkshire and The Humber",643,632,"0"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,"2019-05","Ann Clwyd","F","Labour","Cynon Valley","Wales",609,636,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,"2019-05","Mr Kevan Jones","M","Labour","North Durham","North East",593,614,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4394,"2019-05","Imran Hussain","M","Labour","Bradford East","Yorkshire and The Humber",554,632,"1"
